City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Day,Season
Ahmedabad,2015-08-10,38.64,118.127106,7.35,20.21,27.55,23.483477,7.35,9.74,6.28,1.31,2.8,0.27,174.0,Moderate,2015,8,10,Summer
Ahmedabad,2015-08-11,40.49,118.127106,7.48,20.23,27.71,23.483477,7.48,8.92,21.51,1.17,3.0,0.11,176.0,Moderate,2015,8,11,Summer
Ahmedabad,2015-08-12,41.37,118.127106,7.47,20.2,27.68,23.483477,7.47,11.73,19.8,1.82,2.85,0.17,179.0,Moderate,2015,8,12,Summer
Ahmedabad,2015-08-13,44.56,118.127106,7.49,20.06,27.55,23.483477,7.49,11.23,22.77,1.38,3.36,0.44,175.0,Moderate,2015,8,13,Summer
Ahmedabad,2015-08-14,65.68,118.127106,7.57,19.94,27.51,23.483477,7.57,8.21,30.21,3.62,5.79,1.0,177.0,Moderate,2015,8,14,Summer
Ahmedabad,2015-08-15,33.34,118.127106,7.3,20.27,27.57,23.483477,7.3,6.41,32.95,0.0,0.0,0.02,175.0,Moderate,2015,8,15,Summer
Ahmedabad,2015-08-16,39.17,118.127106,7.35,20.24,27.58,23.483477,7.35,9.17,26.64,0.79,0.76,0.14,174.0,Moderate,2015,8,16,Summer
Ahmedabad,2015-08-17,34.0,118.127106,7.41,20.1,27.51,23.483477,7.41,9.64,17.17,1.21,1.8,0.15,179.0,Moderate,2015,8,17,Summer
Ahmedabad,2015-08-18,36.38,118.127106,7.31,20.14,27.45,23.483477,7.31,10.65,13.35,2.0,4.33,0.35,177.0,Moderate,2015,8,18,Summer
Ahmedabad,2015-08-19,38.35,118.127106,7.41,20.16,27.57,23.483477,7.41,9.33,18.59,1.63,3.74,0.35,180.0,Moderate,2015,8,19,Summer
Ahmedabad,2015-08-20,38.5,118.127106,12.38,19.67,30.02,23.483477,12.38,10.37,16.33,1.56,2.97,0.42,274.0,Poor,2015,8,20,Summer
Ahmedabad,2015-08-22,61.79,118.127106,17.24,14.82,32.06,23.483477,17.24,12.39,8.06,0.91,1.81,0.2,303.0,Very Poor,2015,8,22,Summer
Ahmedabad,2015-08-23,43.22,118.127106,17.17,14.82,31.99,23.483477,17.17,11.68,37.87,1.29,3.06,0.14,302.0,Very Poor,2015,8,23,Summer
Ahmedabad,2015-08-24,33.41,118.127106,17.12,14.86,31.98,23.483477,17.12,12.96,86.83,1.08,2.1,0.05,302.0,Very Poor,2015,8,24,Summer
Ahmedabad,2015-08-25,36.9,118.127106,17.08,14.85,31.93,23.483477,17.08,4.73,54.01,0.91,1.25,0.16,302.0,Very Poor,2015,8,25,Summer
Ahmedabad,2015-08-26,36.36,118.127106,17.11,14.79,31.9,23.483477,17.11,8.86,77.3,0.0,0.0,0.06,302.0,Very Poor,2015,8,26,Summer
Ahmedabad,2015-08-27,32.64,118.127106,17.01,14.84,31.85,23.483477,17.01,7.05,62.31,0.0,0.0,0.01,302.0,Very Poor,2015,8,27,Summer
Ahmedabad,2015-08-28,38.23,118.127106,17.07,14.89,31.96,23.483477,17.07,10.9,55.94,0.0,0.0,0.01,302.0,Very Poor,2015,8,28,Summer
Ahmedabad,2015-08-29,39.86,118.127106,16.98,14.83,31.81,23.483477,16.98,10.02,96.83,0.0,0.01,0.02,301.0,Very Poor,2015,8,29,Summer
Ahmedabad,2015-08-30,72.74,118.127106,17.04,14.84,31.88,23.483477,17.04,4.23,99.03,0.0,0.0,0.0,302.0,Very Poor,2015,8,30,Summer
Ahmedabad,2015-08-31,43.2,118.127106,17.05,14.86,31.91,23.483477,17.05,5.96,59.99,0.0,0.0,0.11,302.0,Very Poor,2015,8,31,Summer
Ahmedabad,2015-09-01,63.2,118.127106,17.03,14.82,31.85,23.483477,17.03,3.69,7.57,0.0,0.0,0.0,302.0,Very Poor,2015,9,1,Autumn
Ahmedabad,2015-09-02,64.73,118.127106,17.01,14.82,31.83,23.483477,17.01,6.45,12.13,0.0,0.0,0.0,302.0,Very Poor,2015,9,2,Autumn
Ahmedabad,2015-09-03,65.28,118.127106,17.04,14.85,31.89,23.483477,17.04,6.13,18.2,0.0,0.0,0.0,301.0,Very Poor,2015,9,3,Autumn
Ahmedabad,2015-09-04,67.86,118.127106,16.97,14.87,31.84,23.483477,16.97,8.87,16.53,0.0,0.0,0.0,302.0,Very Poor,2015,9,4,Autumn
Ahmedabad,2015-09-05,52.4,118.127106,16.97,14.81,31.78,23.483477,16.97,9.89,22.55,0.0,0.0,0.0,301.0,Very Poor,2015,9,5,Autumn
Ahmedabad,2015-09-06,33.33,118.127106,16.95,14.89,31.84,23.483477,16.95,6.88,33.58,0.0,0.0,0.0,302.0,Very Poor,2015,9,6,Autumn
Ahmedabad,2015-09-07,29.52,118.127106,16.94,14.88,31.82,23.483477,16.94,8.56,40.65,0.0,0.0,0.02,301.0,Very Poor,2015,9,7,Autumn
Ahmedabad,2015-09-08,15.53,118.127106,17.0,14.85,31.85,23.483477,17.0,15.13,34.18,0.0,0.0,0.0,301.0,Very Poor,2015,9,8,Autumn
Ahmedabad,2015-09-09,57.51,118.127106,16.31,50.9,67.22,23.483477,16.31,8.73,15.39,0.0,10.52,4.88,166.46358,Moderate,2015,9,9,Autumn
Ahmedabad,2015-09-10,50.24,118.127106,9.46,12.31,21.77,23.483477,9.46,11.63,13.61,0.0,3.42,0.29,226.0,Poor,2015,9,10,Autumn
Ahmedabad,2015-09-11,61.77,118.127106,8.68,15.43,24.1,23.483477,8.68,8.1,18.69,0.0,4.83,0.38,276.0,Poor,2015,9,11,Autumn
Ahmedabad,2015-09-12,46.93,118.127106,7.14,11.47,18.61,23.483477,7.14,7.92,19.03,0.0,3.08,0.12,209.0,Poor,2015,9,12,Autumn
Ahmedabad,2015-09-13,43.01,118.127106,6.82,9.96,16.78,23.483477,6.82,11.58,20.59,0.0,2.5,0.13,179.0,Moderate,2015,9,13,Autumn
Ahmedabad,2015-09-14,42.06,118.127106,8.43,11.35,19.78,23.483477,8.43,11.63,28.09,0.0,3.19,0.2,197.0,Moderate,2015,9,14,Autumn
Ahmedabad,2015-09-15,44.94,118.127106,7.14,10.94,18.07,23.483477,7.14,5.85,59.38,0.0,2.21,0.24,229.0,Poor,2015,9,15,Autumn
Ahmedabad,2015-09-16,29.58,118.127106,6.61,9.94,16.55,23.483477,6.61,8.82,42.9,0.0,1.87,0.13,170.0,Moderate,2015,9,16,Autumn
Ahmedabad,2015-09-17,32.15,118.127106,6.5,9.7,16.2,23.483477,6.5,9.2,39.02,0.0,2.73,0.19,164.0,Moderate,2015,9,17,Autumn
Ahmedabad,2015-09-18,36.33,118.127106,7.68,12.88,20.56,23.483477,7.68,8.28,43.35,0.0,4.29,0.36,195.0,Moderate,2015,9,18,Autumn
Ahmedabad,2015-09-19,24.46,118.127106,8.45,10.99,19.44,23.483477,8.45,12.59,44.55,0.0,2.52,0.17,220.0,Poor,2015,9,19,Autumn
Ahmedabad,2015-09-20,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,9,20,Autumn
Ahmedabad,2015-09-21,27.08,118.127106,9.95,12.25,22.19,23.483477,9.95,9.51,12.46,0.0,4.77,0.32,166.46358,Moderate,2015,9,21,Autumn
Ahmedabad,2015-09-22,59.29,118.127106,9.21,9.68,18.89,23.483477,9.21,5.98,7.69,0.0,3.24,0.19,217.0,Poor,2015,9,22,Autumn
Ahmedabad,2015-09-23,65.32,118.127106,10.61,9.62,20.23,23.483477,10.61,3.69,4.74,0.0,3.63,0.24,254.0,Poor,2015,9,23,Autumn
Ahmedabad,2015-09-24,47.39,118.127106,9.26,10.48,19.74,23.483477,9.26,7.72,7.71,0.0,3.41,0.21,241.0,Poor,2015,9,24,Autumn
Ahmedabad,2015-09-25,43.88,118.127106,8.69,19.75,28.44,23.483477,8.69,4.83,11.53,0.0,3.24,0.16,244.0,Poor,2015,9,25,Autumn
Ahmedabad,2015-09-26,28.35,118.127106,9.05,13.62,22.68,23.483477,9.05,7.47,15.95,0.0,3.26,0.21,243.0,Poor,2015,9,26,Autumn
Ahmedabad,2015-09-27,3.59,118.127106,11.26,14.17,25.44,23.483477,11.26,9.6,20.38,0.0,4.02,0.46,244.0,Poor,2015,9,27,Autumn
Ahmedabad,2015-09-30,69.12,118.127106,8.85,32.41,41.26,23.483477,8.85,15.63,28.45,0.0,7.16,0.73,231.0,Poor,2015,9,30,Autumn
Ahmedabad,2015-10-04,87.18,118.127106,7.83,21.51,29.34,23.483477,7.83,6.98,23.17,5.59,17.26,2.28,230.0,Poor,2015,10,4,Autumn
Ahmedabad,2015-10-11,91.41,118.127106,5.19,23.45,28.63,23.483477,5.19,25.44,6.25,0.69,1.25,0.05,227.0,Poor,2015,10,11,Autumn
Ahmedabad,2015-10-21,92.71,118.127106,12.92,30.65,43.57,23.483477,12.92,42.08,72.86,13.33,17.97,5.17,166.46358,Moderate,2015,10,21,Autumn
Ahmedabad,2015-10-22,64.66,118.127106,4.79,23.83,28.61,23.483477,4.79,34.4,24.76,6.24,12.04,2.24,213.0,Poor,2015,10,22,Autumn
Ahmedabad,2015-10-23,78.14,118.127106,10.58,28.93,39.51,23.483477,10.58,44.91,35.56,4.72,8.87,2.28,297.0,Poor,2015,10,23,Autumn
Ahmedabad,2015-10-27,114.84,118.127106,38.09,40.31,78.39,23.483477,38.09,22.94,30.19,26.0,72.61,10.84,166.46358,Moderate,2015,10,27,Autumn
Ahmedabad,2015-10-28,89.64,118.127106,5.42,25.75,31.18,23.483477,5.42,44.92,43.04,6.48,17.42,2.14,270.0,Poor,2015,10,28,Autumn
Ahmedabad,2015-10-29,51.72,118.127106,1.89,21.15,23.04,23.483477,1.89,37.31,66.58,3.96,11.1,0.75,188.0,Moderate,2015,10,29,Autumn
Ahmedabad,2015-10-30,54.59,118.127106,2.31,18.33,20.64,23.483477,2.31,19.08,42.43,3.47,10.25,1.12,114.0,Moderate,2015,10,30,Autumn
Ahmedabad,2015-10-31,46.5,118.127106,1.22,12.1,13.32,23.483477,1.22,13.73,61.56,1.9,4.5,0.22,143.0,Moderate,2015,10,31,Autumn
Ahmedabad,2015-11-01,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,1,Autumn
Ahmedabad,2015-11-02,122.54,118.127106,75.42,44.2,119.62,23.483477,75.42,13.78,60.66,73.38,105.07,17.55,166.46358,Moderate,2015,11,2,Autumn
Ahmedabad,2015-11-04,214.67,118.127106,57.37,42.21,99.57,23.483477,57.37,22.18,34.491432,41.22,93.71,13.41,166.46358,Moderate,2015,11,4,Autumn
Ahmedabad,2015-11-09,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,9,Autumn
Ahmedabad,2015-11-10,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,10,Autumn
Ahmedabad,2015-11-11,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,11,Autumn
Ahmedabad,2015-11-12,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,12,Autumn
Ahmedabad,2015-11-13,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,13,Autumn
Ahmedabad,2015-11-14,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,14,Autumn
Ahmedabad,2015-11-15,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,15,Autumn
Ahmedabad,2015-11-16,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,16,Autumn
Ahmedabad,2015-11-17,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,17,Autumn
Ahmedabad,2015-11-18,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,18,Autumn
Ahmedabad,2015-11-19,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,19,Autumn
Ahmedabad,2015-11-20,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,20,Autumn
Ahmedabad,2015-11-21,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,21,Autumn
Ahmedabad,2015-11-22,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,22,Autumn
Ahmedabad,2015-11-23,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,23,Autumn
Ahmedabad,2015-11-24,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,24,Autumn
Ahmedabad,2015-11-25,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,25,Autumn
Ahmedabad,2015-11-26,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,26,Autumn
Ahmedabad,2015-11-27,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,27,Autumn
Ahmedabad,2015-11-28,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,28,Autumn
Ahmedabad,2015-11-29,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,29,Autumn
Ahmedabad,2015-11-30,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,11,30,Autumn
Ahmedabad,2015-12-01,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,1,Winter
Ahmedabad,2015-12-02,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,2,Winter
Ahmedabad,2015-12-03,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,3,Winter
Ahmedabad,2015-12-04,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,4,Winter
Ahmedabad,2015-12-05,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,5,Winter
Ahmedabad,2015-12-06,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,6,Winter
Ahmedabad,2015-12-07,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,7,Winter
Ahmedabad,2015-12-08,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,8,Winter
Ahmedabad,2015-12-09,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,9,Winter
Ahmedabad,2015-12-10,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,10,Winter
Ahmedabad,2015-12-11,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,11,Winter
Ahmedabad,2015-12-12,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,12,Winter
Ahmedabad,2015-12-13,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,13,Winter
Ahmedabad,2015-12-14,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,14,Winter
Ahmedabad,2015-12-15,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,15,Winter
Ahmedabad,2015-12-16,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,16,Winter
Ahmedabad,2015-12-17,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,17,Winter
Ahmedabad,2015-12-18,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,18,Winter
Ahmedabad,2015-12-19,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,19,Winter
Ahmedabad,2015-12-20,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,20,Winter
Ahmedabad,2015-12-21,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,21,Winter
Ahmedabad,2015-12-22,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,22,Winter
Ahmedabad,2015-12-23,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,23,Winter
Ahmedabad,2015-12-24,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,24,Winter
Ahmedabad,2015-12-25,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,25,Winter
Ahmedabad,2015-12-26,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,26,Winter
Ahmedabad,2015-12-27,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,27,Winter
Ahmedabad,2015-12-28,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,28,Winter
Ahmedabad,2015-12-29,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,29,Winter
Ahmedabad,2015-12-30,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,30,Winter
Ahmedabad,2015-12-31,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2015,12,31,Winter
Ahmedabad,2016-01-01,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,1,Winter
Ahmedabad,2016-01-02,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,2,Winter
Ahmedabad,2016-01-03,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,3,Winter
Ahmedabad,2016-01-04,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,4,Winter
Ahmedabad,2016-01-05,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,5,Winter
Ahmedabad,2016-01-06,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,6,Winter
Ahmedabad,2016-01-07,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,7,Winter
Ahmedabad,2016-01-08,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,8,Winter
Ahmedabad,2016-01-09,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,9,Winter
Ahmedabad,2016-01-10,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,10,Winter
Ahmedabad,2016-01-11,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,11,Winter
Ahmedabad,2016-01-12,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,12,Winter
Ahmedabad,2016-01-13,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,13,Winter
Ahmedabad,2016-01-14,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,14,Winter
Ahmedabad,2016-01-15,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,15,Winter
Ahmedabad,2016-01-16,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,16,Winter
Ahmedabad,2016-01-17,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,17,Winter
Ahmedabad,2016-01-18,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,18,Winter
Ahmedabad,2016-01-19,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,19,Winter
Ahmedabad,2016-01-20,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,20,Winter
Ahmedabad,2016-01-21,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,21,Winter
Ahmedabad,2016-01-22,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,22,Winter
Ahmedabad,2016-01-23,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,23,Winter
Ahmedabad,2016-01-24,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,24,Winter
Ahmedabad,2016-01-25,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,25,Winter
Ahmedabad,2016-01-26,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,26,Winter
Ahmedabad,2016-01-27,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,27,Winter
Ahmedabad,2016-01-28,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,28,Winter
Ahmedabad,2016-01-29,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,29,Winter
Ahmedabad,2016-01-30,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,30,Winter
Ahmedabad,2016-01-31,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,1,31,Winter
Ahmedabad,2016-02-01,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,2,1,Winter
Ahmedabad,2016-02-02,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,2,2,Winter
Ahmedabad,2016-02-03,67.45058,118.127106,17.57473,28.56066,32.309124,23.483477,2.248598,14.531978,34.491432,3.2808404,8.700972,3.0701277,166.46358,Moderate,2016,2,3,Winter
